1.0.-Etxebizitzen salerosketa kopurua. 2022ko 1. hiruhilekoa;;;;;;;;
1.0.- Número de compraventas de vivienda. 01 trimestre 2022;;;;;;;;
;;;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbo Metropolitarra;1.932,31;1.927,14;1.968,01;;;;
Eskualde Egitura/Áreas funcionales;Donostialdea-Bidasoa Behera;2.497,89;2.420,61;2.809,35;;;;
Eskualde Egitura/Áreas funcionales;Durangaldea;1.553,05;1.554,49;n.d.;;;;
Eskualde Egitura/Áreas funcionales;Debabarrena;1.657,33;1.716,46;1.298,85;;;;
Eskualde Egitura/Áreas funcionales;Busturialdea-Artibai;1.626,84;1.625,28;1.635,17;;;;
Eskualde Egitura/Áreas funcionales;Arratia;1.384,73;1.384,73;n.d.;;;;
Eskualde Egitura/Áreas funcionales;Arabako Errioxa;996,39;n.d.;n.d.;;;;
Eskualde Egitura/Áreas funcionales;Aiara;1.411,99;1.427,79;n.d.;;;;
Eskualde Egitura/Áreas funcionales;Debagoiena;1.543,73;1.556,92;1.510,32;;;;
Eskualde Egitura/Áreas funcionales;Mungialdea;1.793,90;1.815,32;n.d.;;;;
Eskualde Egitura/Áreas funcionales;Tolosaldea;1.670,15;1.637,51;1.680,20;;;;
Eskualde Egitura/Áreas funcionales;Urola Kostaldea;2.063,46;2.078,35;2.031,42;;;;
;;;;;;;;
;;;;;;;;
3.2.3.- Kontratatutako hipoteka-kredituko batez bestekoa transakzioka (€). 2022ko 1. hiruhilekoa;;;;;;;;
3.2.3.- Importe medio de crédito hipotecario contratado por transacción (€). 01 trimestre 2022;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;
Nazionala/Nacional;ESPAÑA;143.661,13;146.148,88;120.511,09;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;157.172,32;158.311,57;152.304,62;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;124.077,77;127.861,88;91.259,94;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;111.988,04;112.626,56;106.613,80;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;107.757,09;110.139,40;102.725,91;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;225.971,66;217.250,24;427.584,95;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;116.588,51;117.336,06;106.801,42;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;115.337,45;114.892,86;131.846,16;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;105.357,91;104.813,99;109.046,70;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;102.493,69;103.340,21;98.217,03;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;164.095,50;165.100,80;145.434,92;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;84.230,97;85.026,97;75.256,84;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;110.355,73;110.927,78;94.368,27;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;223.726,29;222.605,70;250.786,96;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;89.845,80;91.574,24;81.711,56;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;125.966,28;123.554,05;130.254,09;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;98.487,51;99.286,03;94.037,65;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;104.500,46;106.203,05;90.378,37;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;139.802,56;142.583,45;129.291,75;;;;
Lurraldea/TTHH;GIPUZKOA;170.026,80;174.149,84;160.683,52;;;;
Lurraldea/TTHH;BIZKAIA;155.125,58;155.475,38;152.443,43;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;140.355,56;143.358,28;129.404,45;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;245.540,89;238.611,13;271.738,77;;;;
Hiriburak/Capitales de TTHH;Bilbao;161.611,47;164.680,74;147.872,82;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;136.890,12;138.688,34;128.573,33;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;144.919,48;148.530,61;137.860,14;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;152.351,33;151.951,75;156.565,39;;;;
Eskualde Egitura/Áreas funcionales;Araba Erdialdea;140.872,78;143.844,91;129.945,31;;;;
Eskualde Egitura/Áreas funcionales;Enkarterri;122.289,24;122.289,24;n.d.;;;;
Eskualde Egitura/Áreas funcionales;Goierri;118.882,09;122.009,27;117.119,50;;;;
Eskualde Egitura/Áreas funcionales;Bilbo Metropolitarra;158.799,25;159.390,86;154.863,53;;;;
Eskualde Egitura/Áreas funcionales;Donostialdea-Bidasoa Behera;195.344,49;192.444,41;207.290,06;;;;
Eskualde Egitura/Áreas funcionales;Durangaldea;125.621,81;125.822,12;n.d.;;;;
Eskualde Egitura/Áreas funcionales;Debabarrena;133.468,83;136.956,16;99.564,27;;;;
Eskualde Egitura/Áreas funcionales;Busturialdea-Artibai;145.291,33;148.855,52;124.333,90;;;;
Eskualde Egitura/Áreas funcionales;Arratia;145.209,62;145.209,62;n.d.;;;;
Eskualde Egitura/Áreas funcionales;Arabako Errioxa;133.026,52;n.d.;n.d.;;;;
Eskualde Egitura/Áreas funcionales;Aiara;124.100,77;124.268,81;n.d.;;;;
Eskualde Egitura/Áreas funcionales;Debagoiena;118.989,47;117.648,12;122.156,54;;;;
Eskualde Egitura/Áreas funcionales;Mungialdea;178.858,38;176.648,33;n.d.;;;;
Eskualde Egitura/Áreas funcionales;Tolosaldea;143.893,57;129.479,01;148.280,61;;;;
Eskualde Egitura/Áreas funcionales;Urola Kostaldea;175.863,10;178.820,86;168.644,14;;;;
;;;;;;;;
;;;;;;;;
3.3.- Interes-tipoak. Erreferentziar indizeak (%). 2022ko 1. hiruhilekoa;;;;;;;;
3.3.- Tipos de interés. Índices de referencia (%). 01 trimestre 2022;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;Finkoa     Fijo;Aldagarria Variable;Euriborra Euribor;HMEI      IRPH;Bestelakoak Otros;;
Nazionala/Nacional;ESPAÑA;63,42;36,58;35,73;0,16;0,69;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;49,37;50,63;50,32;0,03;0,28;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;61,90;38,10;37,47;0,19;0,44;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;64,96;35,04;34,79;0,04;0,21;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;66,40;33,60;33,43;0,00;0,17;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;62,74;37,26;35,36;0,00;1,90;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;63,06;36,94;36,21;0,12;0,61;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;72,24;27,76;27,45;0,00;0,31;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;57,32;42,68;42,01;0,00;0,67;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;60,93;39,07;38,63;0,18;0,26;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;67,99;32,01;31,44;0,19;0,38;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;60,09;39,91;37,61;1,36;0,94;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;71,12;28,88;28,03;0,68;0,17;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;55,16;44,84;42,95;0,03;1,86;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;79,78;20,22;19,55;0,11;0,56;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;73,45;26,55;23,04;0,00;3,51;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;72,84;27,16;26,77;0,00;0,39;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;68,25;31,75;31,09;0,13;0,53;;
Lurraldea/TTHH;ARABA/ÁLAVA;23,04;76,96;76,80;0,00;0,16;;
Lurraldea/TTHH;GIPUZKOA;47,27;52,73;52,57;0,08;0,08;;
Lurraldea/TTHH;BIZKAIA;60,39;39,61;39,15;0,00;0,46;;
;;;;;;;;
;;;;;;;;
3.4.1.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Finantza-erakunde mota. 2022ko 1. hiruhilekoa;;;;;;;;
3.4.1.- Duración media de los nuevos créditos hipotecarios (meses). Tipo entidad. 01 trimestre 2022;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                         ÁMBITO;BATEZBESTEKOA MEDIA;BANKUAK/KUTXAK BANCOS/CAJAS;BESTELAKOAK OTRAS;;;;
Nazionala/Nacional;ESPAÑA;293,00;295,00;278,00;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;296,00;297,00;295,00;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;292,00;296,00;252,00;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;282,00;283,00;275,00;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;290,00;278,00;315,00;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;284,00;287,00;228,00;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;292,00;294,00;268,00;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;293,00;293,00;304,00;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;280,00;281,00;273,00;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;292,00;292,00;292,00;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;300,00;302,00;270,00;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;298,00;296,00;320,00;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;285,00;286,00;265,00;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;308,00;308,00;299,00;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;279,00;277,00;289,00;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;289,00;289,00;288,00;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;271,00;272,00;264,00;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;281,00;281,00;279,00;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;306,00;307,00;299,00;;;;
Lurraldea/TTHH;GIPUZKOA;294,00;295,00;292,00;;;;
Lurraldea/TTHH;BIZKAIA;294,00;294,00;297,00;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;306,00;308,00;299,00;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;294,00;300,00;276,00;;;;
Hiriburak/Capitales de TTHH;Bilbao;301,00;301,00;297,00;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;304,00;305,00;296,00;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;293,00;293,00;295,00;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;292,00;291,00;296,00;;;;
Eskualde Egitura/Áreas funcionales;Araba Erdialdea;305,00;307,00;299,00;;;;
Eskualde Egitura/Áreas funcionales;Enkarterri;301,00;301,00;n.d.;;;;
Eskualde Egitura/Áreas funcionales;Goierri;279,00;296,00;270,00;;;;
Eskualde Egitura/Áreas funcionales;Bilbo Metropolitarra;301,00;301,00;296,00;;;;
Eskualde Egitura/Áreas funcionales;Donostialdea-Bidasoa Behera;299,00;299,00;296,00;;;;
Eskualde Egitura/Áreas funcionales;Durangaldea;282,00;282,00;n.d.;;;;
Eskualde Egitura/Áreas funcionales;Debabarrena;226,00;222,00;272,00;;;;
Eskualde Egitura/Áreas funcionales;Busturialdea-Artibai;296,00;295,00;305,00;;;;
Eskualde Egitura/Áreas funcionales;Arratia;302,00;302,00;n.d.;;;;
Eskualde Egitura/Áreas funcionales;Arabako Errioxa;311,00;n.d.;n.d.;;;;
Eskualde Egitura/Áreas funcionales;Aiara;303,00;304,00;n.d.;;;;
Eskualde Egitura/Áreas funcionales;Debagoiena;289,00;290,00;289,00;;;;
Eskualde Egitura/Áreas funcionales;Mungialdea;300,00;298,00;n.d.;;;;
Eskualde Egitura/Áreas funcionales;Tolosaldea;290,00;269,00;297,00;;;;
Eskualde Egitura/Áreas funcionales;Urola Kostaldea;292,00;281,00;320,00;;;;
;;;;;;;;
;;;;;;;;
3.4.2.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Higiezin mota.  2022ko 1. hiruhilekoa;;;;;;;;
3.4.2.- Duración media de los nuevos créditos hipotecarios (meses). Tipo bien inmueble. 01 trimestre 2022;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;ETXEBIZITZAK VIVIENDAS;LOKALAK LOCALES;GARAJEAK/TRASTEROAK GARAJE/TRASTEROS;ORUBEAK SOLARES;NABEAK   NAVES;
Nazionala/Nacional;ESPAÑA;291,00;293,00;186,00;305,00;245,00;165,00;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;290,00;296,00;180,00;301,00;135,00;149,00;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;292,00;292,00;201,00;317,00;268,00;177,00;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;282,00;282,00;177,00;299,00;262,00;165,00;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;283,00;290,00;157,00;280,00;193,00;138,00;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;279,00;284,00;176,00;300,00;126,00;164,00;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;288,00;292,00;167,00;302,00;258,00;154,00;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;293,00;293,00;173,00;312,00;n.d.;146,00;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;280,00;280,00;206,00;294,00;274,00;192,00;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;287,00;292,00;187,00;283,00;242,00;175,00;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;298,00;301,00;179,00;314,00;263,00;152,00;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;293,00;298,00;187,00;310,00;268,00;189,00;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;282,00;285,00;185,00;293,00;242,00;170,00;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;306,00;308,00;186,00;315,00;289,00;171,00;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;275,00;279,00;182,00;281,00;230,00;160,00;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;283,00;290,00;175,00;315,00;121,00;155,00;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;266,00;271,00;241,00;253,00;n.d.;n.d.;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;281,00;281,00;182,00;306,00;231,00;162,00;
Lurraldea/TTHH;ARABA/ÁLAVA;303,00;306,00;159,00;336,00;n.d.;n.d.;
Lurraldea/TTHH;GIPUZKOA;288,00;294,00;191,00;327,00;122,00;152,00;
Lurraldea/TTHH;BIZKAIA;288,00;294,00;173,00;287,00;127,00;139,00;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;303,00;306,00;158,00;337,00;n.d.;n.d.;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;290,00;294,00;204,00;327,00;n.d.;n.d.;
Hiriburak/Capitales de TTHH;Bilbao;300,00;301,00;185,00;323,00;n.d.;n.d.;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;302,00;304,00;n.d.;n.d.;n.d.;n.d.;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;287,00;293,00;187,00;328,00;n.d.;152,00;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;283,00;292,00;169,00;278,00;114,00;139,00;
Eskualde Egitura/Áreas funcionales;Araba Erdialdea;303,00;305,00;159,00;337,00;n.d.;n.d.;
Eskualde Egitura/Áreas funcionales;Enkarterri;301,00;301,00;n.d.;n.d.;n.d.;n.d.;
Eskualde Egitura/Áreas funcionales;Goierri;273,00;279,00;123,00;346,00;n.d.;n.d.;
Eskualde Egitura/Áreas funcionales;Bilbo Metropolitarra;294,00;301,00;172,00;294,00;122,00;n.d.;
Eskualde Egitura/Áreas funcionales;Donostialdea-Bidasoa Behera;293,00;299,00;196,00;329,00;n.d.;n.d.;
Eskualde Egitura/Áreas funcionales;Durangaldea;279,00;282,00;n.d.;326,00;n.d.;n.d.;
Eskualde Egitura/Áreas funcionales;Debabarrena;225,00;226,00;n.d.;248,00;n.d.;154,00;
Eskualde Egitura/Áreas funcionales;Busturialdea-Artibai;290,00;296,00;n.d.;296,00;n.d.;n.d.;
Eskualde Egitura/Áreas funcionales;Arratia;293,00;302,00;n.d.;n.d.;n.d.;n.d.;
Eskualde Egitura/Áreas funcionales;Arabako Errioxa;311,00;n.d.;n.d.;n.d.;n.d.;n.d.;
Eskualde Egitura/Áreas funcionales;Aiara;300,00;303,00;n.d.;n.d.;n.d.;n.d.;
Eskualde Egitura/Áreas funcionales;Debagoiena;278,00;289,00;n.d.;n.d.;n.d.;n.d.;
Eskualde Egitura/Áreas funcionales;Mungialdea;260,00;300,00;n.d.;210,00;n.d.;n.d.;
Eskualde Egitura/Áreas funcionales;Tolosaldea;291,00;290,00;n.d.;322,00;n.d.;n.d.;
Eskualde Egitura/Áreas funcionales;Urola Kostaldea;291,00;292,00;n.d.;302,00;n.d.;n.d.;
;;;;;;;;
;;;;;;;;
3.5.1.- Batez besteko hileroko hipoteka-kuota (€) eta  Soldata kostuarekiko ehunekoa. 2022ko 1. hiruhilekoa;;;;;;;;
3.5.1.- Cuota hipotecaria mensual media (€) y Porcentaje respecto al coste salarial. 01 trimestre 2022;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                           ÁMBITO;Hileko kuota Cuota mensual;Soldata-kostua Coste salarial;% soldataren gaineko kuota % cuota sobre salario;;;;
Nazionala/Nacional;ESPAÑA;610,42;2.022,59;30,18;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;627,51;2.357,09;26,62;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;532,22;1.768,20;30,10;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;493,20;1.937,32;25,46;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;466,80;2.028,36;23,01;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;983,14;1.831,25;53,69;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;511,42;1.583,50;32,30;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;482,90;1.858,47;25,98;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;465,11;1.830,00;25,42;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;445,10;1.785,15;24,93;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;686,77;2.165,86;31,71;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;364,63;1.619,60;22,51;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;478,78;1.823,02;26,26;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;896,85;2.452,49;36,57;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;401,65;1.816,14;22,12;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;529,08;2.167,31;24,41;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;445,82;1.795,28;24,83;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;465,04;1.812,78;25,65;;;;
;;;;;;;;
;;;;;;;;
3.5.2.- Interes-motak. Zenbatekoa (%). 2022ko 1. hiruhilekoa;;;;;;;;
3.5.2.- Tipos de interés. Importe (%). 01 trimestre 2022;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;INTERESA     INTERES;;;;;;
Nazionala/Nacional;ESPAÑA;1,86;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;1,39;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;1,92;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;1,91;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;1,96;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;1,85;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;2,12;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;1,73;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;1,88;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;2,03;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;1,89;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;2,14;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;1,85;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;1,70;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;1,97;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;1,66;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;1,87;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;1,98;;;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;1,54;;;;;;
Lurraldea/TTHH;GIPUZKOA;1,41;;;;;;
Lurraldea/TTHH;BIZKAIA;1,33;;;;;;
;;;;;;;;
Iturria: Erregistratzaileetako eta Euskadiaren Jabetza-Erregistroetako Elkargoa.;;;;;;;;
Fuente:  Colegio de Registradores y Registros de la Propiedad del País Vasco.;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
